id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags;license
LKD_PS_196;TENP;['LKD_299'];['LKD_N_154', 'LKD_N_155'];[47.849604, 47.616503];[7.637349, 7.827246];['DE', 'DE'];None;{'diameter_mm': 950.0, 'is_H_gas': 1, 'lat_mean': 47.720258, 'length_km': 31.44635723790506, 'long_mean': 7.712807, 'max_cap_M_m3_per_d': 48.80510625278217, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'DE1'], 'nuts_id_2': ['DE13', 'DE13'], 'nuts_id_3': ['DE132', 'DE139'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [47.746093, 47.668831], 'path_long': [7.644377, 7.742255], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.11655049999999889, 'length_km': 0.25, 'long_mean': 0.09494849999999964, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_197;TENP;['LKD_300'];['LKD_N_155', 'LKD_N_138'];[47.616503, 47.566087];[7.827246, 7.897301];['DE', 'CH'];None;{'diameter_mm': 950.0, 'is_H_gas': 1, 'lat_mean': 47.592443, 'length_km': 8.50492208764484, 'long_mean': 7.85187, 'max_cap_M_m3_per_d': 48.80510625278217, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DE1', 'CH0'], 'nuts_id_2': ['DE13', 'CH03'], 'nuts_id_3': ['DE139', 'CH033'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [47.602803, 47.584377], 'path_long': [7.822508, 7.860425], 'pipe_class_LKD': 2};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.02520799999999923, 'length_km': 0.25, 'long_mean': 0.03502749999999999, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_198;TENP;['LKD_301'];['LKD_N_137', 'LKD_N_140'];[50.410391, 50.250417];[6.611012, 6.789284];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 50.34618, 'length_km': 22.70782091879166, 'long_mean': 6.700885, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEA', 'DEB'], 'nuts_id_2': ['DEA2', 'DEB2'], 'nuts_id_3': ['DEA28', 'DEB24'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [50.398224, 50.325688], 'path_long': [6.652745, 6.750498], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.07998699999999914, 'length_km': 0.25, 'long_mean': 0.08913600000000031, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_199;TENP;['LKD_302'];['LKD_N_140', 'LKD_N_141'];[50.250417, 50.128054];[6.789284, 6.951183];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 50.192482, 'length_km': 19.60102989498884, 'long_mean': 6.882053, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB2', 'DEB2'], 'nuts_id_3': ['DEB24', 'DEB24'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [50.248305, 50.143152], 'path_long': [6.826722, 6.961022], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.0611815, 'length_km': 0.25, 'long_mean': 0.0809495, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_200;TENP;['LKD_303'];['LKD_N_141', 'LKD_N_142'];[50.128054, 49.959259];[6.951183, 7.19279];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 50.045781, 'length_km': 28.199513592314513, 'long_mean': 7.080879, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB2', 'DEB2'], 'nuts_id_3': ['DEB24', 'DEB22'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [50.134668, 49.961143], 'path_long': [6.973384, 7.206158], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.0843974999999979, 'length_km': 0.25, 'long_mean': 0.1208034999999996, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_201;TENP;['LKD_304'];['LKD_N_142', 'LKD_N_143'];[49.959259, 49.870153];[7.19279, 7.315278];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.918424, 'length_km': 16.042711959477312, 'long_mean': 7.265184, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB2', 'DEB1'], 'nuts_id_3': ['DEB22', 'DEB15'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.964443, 49.879842], 'path_long': [7.220401, 7.332268], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.04455300000000051, 'length_km': 0.25, 'long_mean': 0.06124400000000029, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_202;TENP;['LKD_305'];['LKD_N_143', 'LKD_N_144'];[49.870153, 49.749549];[7.315278, 7.376451];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.813164, 'length_km': 16.045304553196235, 'long_mean': 7.355026, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB1', 'DEB1'], 'nuts_id_3': ['DEB15', 'DEB15'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.871237, 49.761719], 'path_long': [7.339997, 7.388379], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.06030200000000007, 'length_km': 0.25, 'long_mean': 0.03058650000000007, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_203;TENP;['LKD_306'];['LKD_N_144', 'LKD_N_145'];[49.749549, 49.630411];[7.376451, 7.531062];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.693002, 'length_km': 20.16642618937248, 'long_mean': 7.464517, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB1', 'DEB3'], 'nuts_id_3': ['DEB15', 'DEB3G'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.750888, 49.641158], 'path_long': [7.396289, 7.554265], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.05956899999999976, 'length_km': 0.25, 'long_mean': 0.07730550000000001, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_204;TENP;['LKD_307'];['LKD_N_145', 'LKD_N_146'];[49.630411, 49.523751];[7.531062, 7.55516];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.579427, 'length_km': 16.17595261627214, 'long_mean': 7.5591, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3G', 'DEB3G'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.632667, 49.530877], 'path_long': [7.565335, 7.584843], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.053330000000002535, 'length_km': 0.25, 'long_mean': 0.012048999999999753, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_205;TENP;['LKD_308'];['LKD_N_146', 'LKD_N_147'];[49.523751, 49.404181];[7.55516, 7.643662];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.468141, 'length_km': 18.378348957361574, 'long_mean': 7.613554, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3G', 'DEB3F'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.528786, 49.415846], 'path_long': [7.588456, 7.666939], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.05978499999999797, 'length_km': 0.25, 'long_mean': 0.04425100000000003, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_206;TENP;['LKD_309'];['LKD_N_147', 'LKD_N_148'];[49.404181, 49.297184];[7.643662, 7.697399];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.35227, 'length_km': 18.048929173820262, 'long_mean': 7.689362, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3F', 'DEB3K'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.40747, 49.300244], 'path_long': [7.681342, 7.735047], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.05349849999999989, 'length_km': 0.25, 'long_mean': 0.02686849999999996, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_207;TENP;['LKD_310'];['LKD_N_148', 'LKD_N_149'];[49.297184, 49.20805];[7.697399, 7.83243];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.257454, 'length_km': 16.57545330448724, 'long_mean': 7.779698, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3K', 'DEB3K'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.298273, 49.226311], 'path_long': [7.742034, 7.84693], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.04456700000000069, 'length_km': 0.25, 'long_mean': 0.06751549999999983, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
LKD_PS_208;TENP;['LKD_311'];['LKD_N_149', 'LKD_N_150'];[49.20805, 49.106691];[7.83243, 8.055782];['DE', 'DE'];None;{'diameter_mm': 1000.0, 'is_H_gas': 1, 'lat_mean': 49.162159, 'length_km': 23.23965336746986, 'long_mean': 7.954887, 'max_cap_M_m3_per_d': 61.37956396400001, 'max_pressure_bar': 68.0, 'nuts_id_1': ['DEB', 'DEB'], 'nuts_id_2': ['DEB3', 'DEB3'], 'nuts_id_3': ['DEB3K', 'DEB3H'], 'operator_name': 'OPAL/Fluxys TENP', 'path_lat': [49.215443, 49.118451], 'path_long': [7.854648, 8.076689], 'pipe_class_LKD': 1};{'diameter_mm': 0, 'is_H_gas': 0, 'lat_mean': 0.05067950000000109, 'length_km': 0.25, 'long_mean': 0.11167600000000055, 'max_cap_M_m3_per_d': 0, 'max_pressure_bar': 0, 'nuts_id_1': [0, 0], 'nuts_id_2': [0, 0], 'nuts_id_3': [0, 0], 'operator_name': 0, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': 0};{'diameter_mm': 'raw', 'is_H_gas': 'raw', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'fill_length(PipeSegments)', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'log_raw', 'max_pressure_bar': 'raw', 'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()', 'operator_name': 'raw', 'path_lat': 'K_Netze.make_path_latlong(lat)', 'path_long': 'K_Netze.make_path_latlong(lat)', 'pipe_class_LKD': 'raw'};{};{'diameter_mm': None, 'is_H_gas': None, 'lat_mean': None, 'length_km': None, 'long_mean': None, 'max_cap_M_m3_per_d': 'CC4', 'max_pressure_bar': None, 'nuts_id_1': None, 'nuts_id_2': None, 'nuts_id_3': None, 'operator_name': None, 'path_lat': None, 'path_long': None, 'pipe_class_LKD': None}
